lemma,absolute_women,relative_women,absolute_men,relative_men,delta
hand,60.0,0.0007781293769777455,21.0,0.0007140428425705543,6.408653440719122e-05
handbag,4.0,5.187529179851637e-05,0.0,0.0,5.187529179851637e-05
handedly,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
handle,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
handpicke,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
handpicked,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
handsome,1.0,1.2968822949629092e-05,2.0,6.80040802448147e-05,-5.50352572951856e-05
handy,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
hang,3.0,3.8906468848887275e-05,0.0,0.0,3.8906468848887275e-05
happen,0.0,0.0,3.0,0.00010200612036722203,-0.00010200612036722203
happily,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
happiness,21.0,0.0002723452819422109,0.0,0.0,0.0002723452819422109
happy,10.0,0.0001296882294962909,0.0,0.0,0.0001296882294962909
hard,0.0,0.0,2.0,6.80040802448147e-05,-6.80040802448147e-05
hardware,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
harmonious,8.0,0.00010375058359703273,5.0,0.00017001020061203673,-6.6259617015004e-05
harmoniously,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
harmonize,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
harmony,14.0,0.00018156352129480727,11.0,0.0003740224413464808,-0.00019245892005167353
harness,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
harsh,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
harvest,14.0,0.00018156352129480727,6.0,0.00020401224073444407,-2.2448719439636797e-05
haunt,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
haute,12.0,0.0001556258753955491,1.0,3.400204012240735e-05,0.00012162383527314176
have,2.0,2.5937645899258183e-05,1.0,3.400204012240735e-05,-8.064394223149163e-06
hawaiian,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
hay,0.0,0.0,2.0,6.80040802448147e-05,-6.80040802448147e-05
haze,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
hazel,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
hazelnut,17.0,0.00022046999014369457,3.0,0.00010200612036722203,0.00011846386977647253
haïti,1.0,1.2968822949629092e-05,1.0,3.400204012240735e-05,-2.1033217172778255e-05
hdi,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
head,26.0,0.0003371893966903564,12.0,0.00040802448146888814,-7.083508477853174e-05
heads!a,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
headspace,3.0,3.8906468848887275e-05,0.0,0.0,3.8906468848887275e-05
heady,19.0,0.00024640763604295276,7.0,0.0002380142808568514,8.393355186101355e-06
healing,5.0,6.484411474814545e-05,0.0,0.0,6.484411474814545e-05
health,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
healthcare,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
heart,315.0,0.004085179229133164,131.0,0.004454267256035362,-0.00036908802690219754
heart-,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
heartat,1.0,1.2968822949629092e-05,1.0,3.400204012240735e-05,-2.1033217172778255e-05
heartbeat,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
hearted,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
heartin,0.0,0.0,2.0,6.80040802448147e-05,-6.80040802448147e-05
heartthe,5.0,6.484411474814545e-05,6.0,0.00020401224073444407,-0.0001391681259862986
heat,30.0,0.00038906468848887274,10.0,0.00034002040122407346,4.904428726479928e-05
heated,5.0,6.484411474814545e-05,3.0,0.00010200612036722203,-3.716200561907658e-05
heaven,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
heavenly,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
heavy,8.0,0.00010375058359703273,1.0,3.400204012240735e-05,6.97485434746254e-05
hectorite,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
hedione,4.0,5.187529179851637e-05,1.0,3.400204012240735e-05,1.787325167610902e-05
hedonist,1.0,1.2968822949629092e-05,1.0,3.400204012240735e-05,-2.1033217172778255e-05
hedonistic,2.0,2.5937645899258183e-05,2.0,6.80040802448147e-05,-4.206643434555651e-05
heel,3.0,3.8906468848887275e-05,1.0,3.400204012240735e-05,4.904428726479928e-06
height,4.0,5.187529179851637e-05,3.0,0.00010200612036722203,-5.013082856870567e-05
heighten,12.0,0.0001556258753955491,4.0,0.0001360081604896294,1.9617714905919713e-05
heir,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
helianthus,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
heliotrope,8.0,0.00010375058359703273,1.0,3.400204012240735e-05,6.97485434746254e-05
heliotropebase,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
heliotropine,4.0,5.187529179851637e-05,0.0,0.0,5.187529179851637e-05
helley,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
help,28.0,0.00036312704258961454,0.0,0.0,0.00036312704258961454
helps,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
hemisphere,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
hemp,0.0,0.0,2.0,6.80040802448147e-05,-6.80040802448147e-05
hennessy,5.0,6.484411474814545e-05,3.0,0.00010200612036722203,-3.716200561907658e-05
herald,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
herault,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
herb,0.0,0.0,3.0,0.00010200612036722203,-0.00010200612036722203
herba,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
herbaceous,3.0,3.8906468848887275e-05,2.0,6.80040802448147e-05,-2.909761139592742e-05
herbarium,3.0,3.8906468848887275e-05,0.0,0.0,3.8906468848887275e-05
herbs,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
heritage,9.0,0.00011671940654666182,3.0,0.00010200612036722203,1.4713286179439785e-05
hermes,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
hermetic,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
hermetically,3.0,3.8906468848887275e-05,0.0,0.0,3.8906468848887275e-05
hermès,18.0,0.00023343881309332364,24.0,0.0008160489629377763,-0.0005826101498444526
hero,7.0,9.078176064740364e-05,14.0,0.0004760285617137028,-0.0003852468010662992
heroic,0.0,0.0,2.0,6.80040802448147e-05,-6.80040802448147e-05
heroine,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
heroism,0.0,0.0,2.0,6.80040802448147e-05,-6.80040802448147e-05
herrera,8.0,0.00010375058359703273,5.0,0.00017001020061203673,-6.6259617015004e-05
hesperidic,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
hexadecanolactone,12.0,0.0001556258753955491,2.0,6.80040802448147e-05,8.762179515073441e-05
hexagonal,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
hexamethylindanopyran,21.0,0.0002723452819422109,6.0,0.00020401224073444407,6.833304120776684e-05
hexanediol,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
hexanoate,3.0,3.8906468848887275e-05,0.0,0.0,3.8906468848887275e-05
hexenol,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
hexenyl,8.0,0.00010375058359703273,0.0,0.0,0.00010375058359703273
hexil,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
hexyl,242.0,0.00313845515381024,66.0,0.002244134648078885,0.0008943205057313553
hexyldecanol,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
hexyldecyl,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
hexyllactone,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
hibiscus,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
hide,1.0,1.2968822949629092e-05,1.0,3.400204012240735e-05,-2.1033217172778255e-05
hidroxicitronelal,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
hierzu,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
high,20.0,0.0002593764589925818,18.0,0.0006120367222033322,-0.0003526602632107504
highgrove,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
highlands,1.0,1.2968822949629092e-05,1.0,3.400204012240735e-05,-2.1033217172778255e-05
highlight,118.0,0.0015303211080562329,37.0,0.0012580754845290718,0.00027224562352716106
highlights,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
highlights:-,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
highly,6.0,7.781293769777455e-05,8.0,0.0002720163209792588,-0.00019420338328148424
hill,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
himalaya,0.0,0.0,2.0,6.80040802448147e-05,-6.80040802448147e-05
himalayas,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
hinoki,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
hint,33.0,0.00042797115733776003,11.0,0.0003740224413464808,5.394871599127924e-05
hip,1.0,1.2968822949629092e-05,1.0,3.400204012240735e-05,-2.1033217172778255e-05
hippocastanum,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
history,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
hit,3.0,3.8906468848887275e-05,1.0,3.400204012240735e-05,4.904428726479928e-06
hold,18.0,0.00023343881309332364,3.0,0.00010200612036722203,0.0001314326927261016
holder,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
holiday,9.0,0.00011671940654666182,4.0,0.0001360081604896294,-1.928875394296757e-05
hollow,7.0,9.078176064740364e-05,0.0,0.0,9.078176064740364e-05
hollowed,8.0,0.00010375058359703273,0.0,0.0,0.00010375058359703273
holographic,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
homage,6.0,7.781293769777455e-05,2.0,6.80040802448147e-05,9.808857452959857e-06
home,6.0,7.781293769777455e-05,0.0,0.0,7.781293769777455e-05
homeland,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
homme,1.0,1.2968822949629092e-05,48.0,0.0016320979258755525,-0.0016191291029259234
hone,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
honed,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
honey,23.0,0.0002982829278414691,5.0,0.00017001020061203673,0.00012827272722943238
honeyed,3.0,3.8906468848887275e-05,0.0,0.0,3.8906468848887275e-05
honeysuckle,8.0,0.00010375058359703273,0.0,0.0,0.00010375058359703273
honor,1.0,1.2968822949629092e-05,1.0,3.400204012240735e-05,-2.1033217172778255e-05
honorine,1.0,1.2968822949629092e-05,1.0,3.400204012240735e-05,-2.1033217172778255e-05
honoré,0.0,0.0,2.0,6.80040802448147e-05,-6.80040802448147e-05
honour,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
hood,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
hook,3.0,3.8906468848887275e-05,0.0,0.0,3.8906468848887275e-05
hope,3.0,3.8906468848887275e-05,0.0,0.0,3.8906468848887275e-05
horizon,2.0,2.5937645899258183e-05,5.0,0.00017001020061203673,-0.00014407255471277856
horn,1.0,1.2968822949629092e-05,1.0,3.400204012240735e-05,-2.1033217172778255e-05
horse,3.0,3.8906468848887275e-05,1.0,3.400204012240735e-05,4.904428726479928e-06
hot,13.0,0.0001685946983451782,13.0,0.0004420265215912955,-0.0002734318232461173
hotness,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
hotter,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
hotthe,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
houndstooth,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
hour,5.0,6.484411474814545e-05,4.0,0.0001360081604896294,-7.116404574148394e-05
hours,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
house,35.0,0.00045390880323701823,14.0,0.0004760285617137028,-2.2119758476684586e-05
hover,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
hubert,3.0,3.8906468848887275e-05,1.0,3.400204012240735e-05,4.904428726479928e-06
huda,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
hue,17.0,0.00022046999014369457,9.0,0.0003060183611016661,-8.554837095797155e-05
hug,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
hugo,3.0,3.8906468848887275e-05,22.0,0.0007480448826929616,-0.0007091384138440744
huile,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
human,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
humble,0.0,0.0,3.0,0.00010200612036722203,-0.00010200612036722203
humidity,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
hummingbird,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
hundredth,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
hurl,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
hurt,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
hyacinth,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
hyaluronate,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
hybrid,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
hydrate,3.0,3.8906468848887275e-05,1.0,3.400204012240735e-05,4.904428726479928e-06
hydrated,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
hydrating,1.0,1.2968822949629092e-05,1.0,3.400204012240735e-05,-2.1033217172778255e-05
hydro,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
hydrocitronellal,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
hydrogen,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
hydrogenate,1.0,1.2968822949629092e-05,1.0,3.400204012240735e-05,-2.1033217172778255e-05
hydrogenated,13.0,0.0001685946983451782,4.0,0.0001360081604896294,3.258653785554881e-05
hydrolyzed,6.0,7.781293769777455e-05,0.0,0.0,7.781293769777455e-05
hydroquinone,4.0,5.187529179851637e-05,0.0,0.0,5.187529179851637e-05
hydroxicitronellal,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
hydroxide,6.0,7.781293769777455e-05,2.0,6.80040802448147e-05,9.808857452959857e-06
hydroxyacetophenone,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
hydroxybenzoyl,35.0,0.00045390880323701823,32.0,0.001088065283917035,-0.0006341564806800169
hydroxybenzoylhexyl,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
hydroxybezoyl,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
hydroxycitronellal,301.0,0.0039036157078383565,84.0,0.002856171370282217,0.0010474443375561395
hydroxycitronellalthis,1.0,1.2968822949629092e-05,1.0,3.400204012240735e-05,-2.1033217172778255e-05
hydroxycitronellel,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
hydroxydrocinnamate,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
hydroxyethyl,3.0,3.8906468848887275e-05,0.0,0.0,3.8906468848887275e-05
hydroxyethylcellulose,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
hydroxyhydro_x0002_cinnamate,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
hydroxyhydrocinnamate,46.0,0.0005965658556829382,23.0,0.0007820469228153689,-0.00018548106713243073
hydroxyhydrocinnamate*&nbsp*veuillez,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
hydroxyhydrocinnamate.this,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
hydroxyhydrocinnamate17061ingredient,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
hydroxyhydrocinnamatecette,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
hydroxyhydrocinnamatethis,2.0,2.5937645899258183e-05,1.0,3.400204012240735e-05,-8.064394223149163e-06
hydroxyisohexyl,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
hydroxypropyl,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
hydroxypropyltrimonium,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
hydroxypyrone,6.0,7.781293769777455e-05,0.0,0.0,7.781293769777455e-05
hymn,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
hypnotic,17.0,0.00022046999014369457,3.0,0.00010200612036722203,0.00011846386977647253
hypnotically,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
hypnotising,1.0,1.2968822949629092e-05,1.0,3.400204012240735e-05,-2.1033217172778255e-05
hypnotize,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
hypnotizing,5.0,6.484411474814545e-05,0.0,0.0,6.484411474814545e-05
hypoallergenic,6.0,7.781293769777455e-05,0.0,0.0,7.781293769777455e-05
hyroxycitronellal,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
héritage,0.0,0.0,2.0,6.80040802448147e-05,-6.80040802448147e-05
hôtel,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
i.e.,3.0,3.8906468848887275e-05,0.0,0.0,3.8906468848887275e-05
iamwhatilive,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
ice,2.0,2.5937645899258183e-05,5.0,0.00017001020061203673,-0.00014407255471277856
iced,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
icon,6.0,7.781293769777455e-05,2.0,6.80040802448147e-05,9.808857452959857e-06
iconic,95.0,0.0012320381802147637,61.0,0.002074124447466848,-0.0008420862672520843
iconically,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
iconize,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
icy,2.0,2.5937645899258183e-05,6.0,0.00020401224073444407,-0.0001780745948351859
idea,2.0,2.5937645899258183e-05,1.0,3.400204012240735e-05,-8.064394223149163e-06
ideal,4.0,5.187529179851637e-05,6.0,0.00020401224073444407,-0.0001521369489359277
identifiable,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
identify,1.0,1.2968822949629092e-05,1.0,3.400204012240735e-05,-2.1033217172778255e-05
identity,5.0,6.484411474814545e-05,3.0,0.00010200612036722203,-3.716200561907658e-05
idol,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
idole,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
idéal,0.0,0.0,9.0,0.0003060183611016661,-0.0003060183611016661
idôle,10.0,0.0001296882294962909,0.0,0.0,0.0001296882294962909
ignis,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
ignite,5.0,6.484411474814545e-05,4.0,0.0001360081604896294,-7.116404574148394e-05
ignition,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
ignore,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
ihnen,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
ihren,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
"il#1a""""this",3.0,3.8906468848887275e-05,0.0,0.0,3.8906468848887275e-05
"il#2a""""this",1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
il#3a.,1.0,1.2968822949629092e-05,1.0,3.400204012240735e-05,-2.1033217172778255e-05
il#4a.,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
il#4athis,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
illuminate,16.0,0.00020750116719406547,7.0,0.0002380142808568514,-3.051311366278594e-05
illuminating,3.0,3.8906468848887275e-05,0.0,0.0,3.8906468848887275e-05
illumination,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
illuminative,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
illusion,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
illustrate,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
iln37447,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
iln39023>.cette,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
iln51050this,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
iln99320,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
image,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
imaginary,3.0,3.8906468848887275e-05,0.0,0.0,3.8906468848887275e-05
imagination,8.0,0.00010375058359703273,3.0,0.00010200612036722203,1.7444632298106998e-06
imagine,6.0,7.781293769777455e-05,3.0,0.00010200612036722203,-2.4193182669447484e-05
imbue,2.0,2.5937645899258183e-05,3.0,0.00010200612036722203,-7.606847446796385e-05
immaculate,1.0,1.2968822949629092e-05,1.0,3.400204012240735e-05,-2.1033217172778255e-05
immediate,5.0,6.484411474814545e-05,2.0,6.80040802448147e-05,-3.159965496669242e-06
immediately,4.0,5.187529179851637e-05,1.0,3.400204012240735e-05,1.787325167610902e-05
immerse,6.0,7.781293769777455e-05,1.0,3.400204012240735e-05,4.3810897575367203e-05
immersive,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
immoderation,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
immortal,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
immortalize,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
immutable,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
impact,7.0,9.078176064740364e-05,2.0,6.80040802448147e-05,2.277768040258894e-05
impact:-,0.0,0.0,2.0,6.80040802448147e-05,-6.80040802448147e-05
impard,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
impart,1.0,1.2968822949629092e-05,1.0,3.400204012240735e-05,-2.1033217172778255e-05
impeccable,2.0,2.5937645899258183e-05,4.0,0.0001360081604896294,-0.0001100705145903712
impertinence,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
impertinent,4.0,5.187529179851637e-05,0.0,0.0,5.187529179851637e-05
impetus,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
implore,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
important,4.0,5.187529179851637e-05,3.0,0.00010200612036722203,-5.013082856870567e-05
impose,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
imposing,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
impossible,1.0,1.2968822949629092e-05,1.0,3.400204012240735e-05,-2.1033217172778255e-05
impression,16.0,0.00020750116719406547,8.0,0.0002720163209792588,-6.451515378519331e-05
impressionistic,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
impressive,3.0,3.8906468848887275e-05,1.0,3.400204012240735e-05,4.904428726479928e-06
imprint,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
